party,mp,mp_page,house,position,body,date,current_former,data_set,title,start_date,end_date,date_scraped
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,Member,Portfolio Committee on Arts and Culture (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,Member,Portfolio Committee on Water and Sanitation (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,Constituency Contact,ANC Constituency Office (323): Runnymede (Constituency Office),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Bilankulu,  NK",https://www.pa.org.za/person/nkhensani-kate-bilankulu/,national-assembly,8th Candidate,African National Congress Regional Limpopo Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Constituency Contact,DA Constituency Area: Alberton (Constituency Area),since 2023,current,position,Ms,NA,NA,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Member,Portfolio Committee on Communications and Digital Technologies (National Assembly Committees),since 22nd February 2022,current,position,Ms,2022-02-22,NA,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Member,National Assembly (Parliament),since 17th March 2021,current,position,Ms,2021-03-17,NA,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,40th Candidate,Democratic Alliance Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,127th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,30th Candidate,Democratic Alliance Provincial Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Member,Portfolio Committee on Science and Technology (National Assembly Committees),from 12th October 2018 until 7th May 2019,former,position,Ms,2018-10-12,2019-05-07,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Member,National Assembly (Parliament),from 18th March 2018 until 7th May 2019,former,position,Ms,2018-03-18,2019-05-07,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,Constituency Contact,DA Constituency Area: Brakpan (Constituency Area),until 7th May 2019,former,position,Ms,NA,2019-05-07,2024-05-28
DA,"Bodlani,  T",https://www.pa.org.za/person/tsholofelo-katlego-motshidi/,national-assembly,46th Candidate,Democratic Alliance Provincial Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Deputy Minister of Social Development,National Executive (Executive),since 29th May 2019,current,position,Ms,2019-05-29,NA,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Member,National Assembly (Parliament),from 7th May 2019 until 22nd May 2019,former,position,Ms,2019-05-07,2019-05-22,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,143rd Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Deputy Minister of Social Development,National Executive (Executive),from 26th May 2014 until 7th May 2019,former,position,Ms,2014-05-26,2019-05-07,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Constituency Contact,ANC Constituency Office (143): Pretoria East (Constituency Office),from 10th May 2014 until 7th May 2019,former,position,Ms,2014-05-10,2019-05-07,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,88th Candidate,African National Congress National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Ms,2009-05-06,2014-05-06,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Constituency Contact,ANC Constituency Office (143): Pretoria East (Constituency Office),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,"Deputy Minister of Women, Children and People with Disabilities",National Executive (Executive),from 24th October 2011 until 24th April 2014,former,position,Ms,2011-10-24,2014-04-24,2024-05-28
ANC,"Bogopane-Zulu,  HI",https://www.pa.org.za/person/hendrietta-ipeleng-bogopane-zulu/,national-assembly,Deputy Minister of Public Works,National Executive (Executive),until 24th October 2011,former,position,Ms,NA,2011-10-24,2024-05-28
DA,"Bond,  M",https://www.pa.org.za/person/michael-steven-bond/,national-assembly,Alternate Member,Portfolio Committee on Defence and Military Veterans (National Assembly Committees),since 27th January 2023,current,position,Mr,2023-01-27,NA,2024-05-28
DA,"Bond,  M",https://www.pa.org.za/person/michael-steven-bond/,national-assembly,Member,National Assembly (Parliament),since 10th November 2022,current,position,Mr,2022-11-10,NA,2024-05-28
DA,"Bond,  M",https://www.pa.org.za/person/michael-steven-bond/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Portfolio Committee on Home Affairs (National Assembly Committees),since 27th June 2019,current,position,Adv,2019-06-27,NA,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Rules,since 6th June 2019,current,position,Adv,2019-06-06,NA,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Adv,2019-05-22,NA,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Adv,NA,NA,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Ad Hoc Committee to initiate and Introduce Legislation amending Section 25,from 15th July 2020 until 9th September 2021,former,position,Adv,2020-07-15,2021-09-09,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Chairperson,Portfolio Committee on Home Affairs (National Assembly Committees),from 2nd July 2019 until 31st August 2021,former,position,Adv,2019-07-02,2021-08-31,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,voting member,Ad Hoc Committee to Amend Section 25,from 21st August 2019 until 29th May 2020,former,position,Adv,2019-08-21,2020-05-29,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,41st Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Adv,2019-04-23,2019-05-08,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Portfolio Committee on Communications and Digital Technologies (National Assembly Committees),from 15th March 2018 until 7th May 2019,former,position,Adv,2018-03-15,2019-05-07,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Portfolio Committee on Small Business Development (National Assembly Committees),from 15th March 2018 until 7th May 2019,former,position,Adv,2018-03-15,2019-05-07,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Adv,2014-05-21,2019-05-07,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Minister of State Security,National Executive (Executive),from 17th October 2017 until 26th February 2018,former,position,Adv,2017-10-17,2018-02-26,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Ad Hoc Committee on Funding of Political Parties (Ad Hoc Committees),from 21st June 2017 until 17th October 2017,former,position,Adv,2017-06-21,2017-10-17,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Constitutional Review Committee (Joint Committees),from 16th March 2015 until 17th October 2017,former,position,Adv,2015-03-16,2017-10-17,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Portfolio Committee on Defence and Military Veterans (National Assembly Committees),from 20th June 2014 until 17th October 2017,former,position,Adv,2014-06-20,2017-10-17,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Portfolio Committee On Justice and Constitutional Development (Committee),from 20th June 2014 until 17th October 2017,former,position,Adv,2014-06-20,2017-10-17,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member,Ad Hoc Committee to nominate a person for appointment of Public Protector (Ad Hoc Committees),from 26th May 2016 until 30th August 2016,former,position,Adv,2016-05-26,2016-08-30,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Adv,2014-05-16,2014-05-21,2024-05-28
ANC,"Bongo,  BT",https://www.pa.org.za/person/bongani-thomas-bongo/,national-assembly,13rd Candidate,African National Congress Regional Mpumalanga Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Adv,2014-04-22,2014-05-07,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,House Chairperson : Internal Arrangements,National Assembly (Parliament),,current,position,Ms,NA,NA,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,Rules,from 6th June 2019 until 7th October 2019,former,position,Ms,2019-06-06,2019-10-07,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,87th Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Constituency Contact,ANC Constituency Office (222): Kwamhlanga (Constituency Office),from 10th May 2014 until December 2014,former,position,Ms,2014-05-10,NA,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,4th Candidate,African National Congress Regional Mpumalanga Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,Ad Hoc Committee on General Intelligence Laws Amendment Bill (NCOP) (Ad Hoc Committees),from 28th March 2024 until 6th May 2014,former,position,Ms,2024-03-28,2014-05-06,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,Joint Committe on Delegated Legislation (Joint Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,Joint Standing on Intelligence (Joint Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Member,Ad Hoc Committee on Protection of State Information Bill (NCOP) (Ad Hoc Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Boroto,  MG",https://www.pa.org.za/person/mmatlala-grace-boroto/,national-assembly,Constituency Contact,ANC Constituency Office (222): Kwamhlanga (Constituency Office),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
